invoice_id,subscription_id,customer_id,invoice_date,invoice_month,amount_due,amount_paid,payment_status,plan_name
INV000307,SUB00028,CUST0028,2024-12-01,2024-12,840.85,840.85,Paid,Business
INV000308,SUB00029,CUST0029,2024-08-01,2024-08,232.58,232.58,Paid,Growth
INV000309,SUB00029,CUST0029,2024-09-01,2024-09,232.58,232.58,Paid,Growth
INV000310,SUB00029,CUST0029,2024-10-01,2024-10,232.58,232.58,Paid,Growth
INV000311,SUB00029,CUST0029,2024-11-01,2024-11,232.58,232.58,Paid,Growth
INV000312,SUB00029,CUST0029,2024-12-01,2024-12,232.58,232.58,Paid,Growth
INV000313,SUB00030,CUST0030,2024-07-01,2024-07,99.73,99.73,Paid,Starter
INV000314,SUB00030,CUST0030,2024-08-01,2024-08,99.73,99.73,Paid,Starter
INV000315,SUB00030,CUST0030,2024-09-01,2024-09,99.73,99.73,Paid,Starter
INV000316,SUB00030,CUST0030,2024-10-01,2024-10,99.73,99.73,Paid,Starter
INV000317,SUB00030,CUST0030,2024-11-01,2024-11,99.73,99.73,Paid,Starter
INV000318,SUB00031,CUST0031,2023-10-01,2023-10,797.21,797.21,Paid,Business
INV000319,SUB00031,CUST0031,2023-11-01,2023-11,797.21,797.21,Late,Business
INV000320,SUB00031,CUST0031,2023-12-01,2023-12,797.21,797.21,Paid,Business
INV000321,SUB00031,CUST0031,2024-01-01,2024-01,797.21,797.21,Paid,Business
INV000322,SUB00031,CUST0031,2024-02-01,2024-02,797.21,797.21,Paid,Business
INV000323,SUB00031,CUST0031,2024-03-01,2024-03,797.21,797.21,Late,Business
INV000324,SUB00031,CUST0031,2024-04-01,2024-04,797.21,797.21,Paid,Business
INV000325,SUB00031,CUST0031,2024-05-01,2024-05,797.21,797.21,Paid,Business
INV000326,SUB00031,CUST0031,2024-06-01,2024-06,797.21,797.21,Paid,Business
INV000327,SUB00031,CUST0031,2024-07-01,2024-07,797.21,797.21,Paid,Business
INV000328,SUB00031,CUST0031,2024-08-01,2024-08,797.21,797.21,Paid,Business
INV000329,SUB00031,CUST0031,2024-09-01,2024-09,797.21,797.21,Paid,Business
INV000330,SUB00031,CUST0031,2024-10-01,2024-10,797.21,797.21,Paid,Business
INV000331,SUB00031,CUST0031,2024-11-01,2024-11,797.21,797.21,Paid,Business
INV000332,SUB00031,CUST0031,2024-12-01,2024-12,797.21,797.21,Paid,Business
INV000333,SUB00032,CUST0032,2023-03-01,2023-03,302.82,302.82,Paid,Growth
INV000334,SUB00032,CUST0032,2023-04-01,2023-04,302.82,302.82,Late,Growth
INV000335,SUB00032,CUST0032,2023-05-01,2023-05,302.82,302.82,Paid,Growth
INV000336,SUB00032,CUST0032,2023-06-01,2023-06,302.82,302.82,Paid,Growth
INV000337,SUB00032,CUST0032,2023-07-01,2023-07,302.82,302.82,Paid,Growth
INV000338,SUB00032,CUST0032,2023-08-01,2023-08,302.82,302.82,Paid,Growth
INV000339,SUB00032,CUST0032,2023-09-01,2023-09,302.82,302.82,Paid,Growth
INV000340,SUB00032,CUST0032,2023-10-01,2023-10,302.82,302.82,Paid,Growth
INV000341,SUB00032,CUST0032,2023-11-01,2023-11,302.82,302.82,Paid,Growth
INV000342,SUB00032,CUST0032,2023-12-01,2023-12,302.82,302.82,Paid,Growth
INV000343,SUB00032,CUST0032,2024-01-01,2024-01,302.82,302.82,Late,Growth
INV000344,SUB00032,CUST0032,2024-02-01,2024-02,302.82,302.82,Paid,Growth
INV000345,SUB00032,CUST0032,2024-03-01,2024-03,302.82,302.82,Paid,Growth
INV000346,SUB00032,CUST0032,2024-04-01,2024-04,302.82,302.82,Paid,Growth
INV000347,SUB00032,CUST0032,2024-05-01,2024-05,302.82,302.82,Paid,Growth
INV000348,SUB00032,CUST0032,2024-06-01,2024-06,302.82,302.82,Paid,Growth
INV000349,SUB00032,CUST0032,2024-07-01,2024-07,302.82,302.82,Paid,Growth
INV000350,SUB00032,CUST0032,2024-08-01,2024-08,302.82,302.82,Paid,Growth
INV000351,SUB00032,CUST0032,2024-09-01,2024-09,302.82,302.82,Paid,Growth
INV000352,SUB00032,CUST0032,2024-10-01,2024-10,302.82,302.82,Paid,Growth
INV000353,SUB00032,CUST0032,2024-11-01,2024-11,302.82,302.82,Paid,Growth
INV000354,SUB00032,CUST0032,2024-12-01,2024-12,302.82,302.82,Paid,Growth
INV000355,SUB00033,CUST0033,2024-08-01,2024-08,89.16,89.16,Paid,Starter
INV000356,SUB00033,CUST0033,2024-09-01,2024-09,89.16,89.16,Paid,Starter
INV000357,SUB00033,CUST0033,2024-10-01,2024-10,89.16,89.16,Paid,Starter
INV000358,SUB00034,CUST0034,2023-10-01,2023-10,108.78,108.78,Paid,Starter
INV000359,SUB00034,CUST0034,2023-11-01,2023-11,108.78,108.78,Paid,Starter
INV000360,SUB00034,CUST0034,2023-12-01,2023-12,108.78,108.78,Paid,Starter
INV000361,SUB00034,CUST0034,2024-01-01,2024-01,108.78,108.78,Paid,Starter
INV000362,SUB00034,CUST0034,2024-02-01,2024-02,108.78,108.78,Paid,Starter
INV000363,SUB00034,CUST0034,2024-03-01,2024-03,108.78,108.78,Paid,Starter
INV000364,SUB00034,CUST0034,2024-04-01,2024-04,108.78,108.78,Paid,Starter
INV000365,SUB00034,CUST0034,2024-05-01,2024-05,108.78,108.78,Paid,Starter
INV000366,SUB00034,CUST0034,2024-06-01,2024-06,108.78,108.78,Paid,Starter
INV000367,SUB00034,CUST0034,2024-07-01,2024-07,108.78,108.78,Paid,Starter
INV000368,SUB00034,CUST0034,2024-08-01,2024-08,108.78,108.78,Paid,Starter
INV000369,SUB00034,CUST0034,2024-09-01,2024-09,108.78,108.78,Paid,Starter
INV000370,SUB00034,CUST0034,2024-10-01,2024-10,108.78,108.78,Paid,Starter
INV000371,SUB00034,CUST0034,2024-11-01,2024-11,108.78,108.78,Paid,Starter
INV000372,SUB00034,CUST0034,2024-12-01,2024-12,108.78,108.78,Paid,Starter
INV000373,SUB00035,CUST0035,2023-11-01,2023-11,315.08,315.08,Late,Growth
INV000374,SUB00035,CUST0035,2023-12-01,2023-12,315.08,315.08,Paid,Growth
INV000375,SUB00035,CUST0035,2024-01-01,2024-01,315.08,315.08,Paid,Growth
INV000376,SUB00035,CUST0035,2024-02-01,2024-02,315.08,315.08,Paid,Growth
INV000377,SUB00035,CUST0035,2024-03-01,2024-03,315.08,315.08,Paid,Growth
INV000378,SUB00035,CUST0035,2024-04-01,2024-04,315.08,315.08,Paid,Growth
INV000379,SUB00035,CUST0035,2024-05-01,2024-05,315.08,315.08,Paid,Growth
INV000380,SUB00035,CUST0035,2024-06-01,2024-06,315.08,315.08,Paid,Growth
INV000381,SUB00035,CUST0035,2024-07-01,2024-07,315.08,315.08,Paid,Growth
INV000382,SUB00035,CUST0035,2024-08-01,2024-08,315.08,0.0,Failed,Growth
INV000383,SUB00035,CUST0035,2024-09-01,2024-09,315.08,315.08,Paid,Growth
INV000384,SUB00035,CUST0035,2024-10-01,2024-10,315.08,0.0,Failed,Growth
INV000385,SUB00035,CUST0035,2024-11-01,2024-11,315.08,315.08,Paid,Growth
INV000386,SUB00035,CUST0035,2024-12-01,2024-12,315.08,315.08,Paid,Growth
INV000387,SUB00036,CUST0036,2023-08-01,2023-08,1952.02,1952.02,Paid,Enterprise
INV000388,SUB00036,CUST0036,2023-09-01,2023-09,1952.02,1952.02,Paid,Enterprise
INV000389,SUB00036,CUST0036,2023-10-01,2023-10,1952.02,1952.02,Paid,Enterprise
INV000390,SUB00036,CUST0036,2023-11-01,2023-11,1952.02,1952.02,Paid,Enterprise
INV000391,SUB00036,CUST0036,2023-12-01,2023-12,1952.02,1952.02,Paid,Enterprise
INV000392,SUB00036,CUST0036,2024-01-01,2024-01,1952.02,1952.02,Paid,Enterprise
INV000393,SUB00036,CUST0036,2024-02-01,2024-02,1952.02,1952.02,Paid,Enterprise
INV000394,SUB00036,CUST0036,2024-03-01,2024-03,1952.02,1952.02,Paid,Enterprise
INV000395,SUB00036,CUST0036,2024-04-01,2024-04,1952.02,1952.02,Paid,Enterprise
INV000396,SUB00036,CUST0036,2024-05-01,2024-05,1952.02,1952.02,Paid,Enterprise
INV000397,SUB00036,CUST0036,2024-06-01,2024-06,1952.02,1952.02,Paid,Enterprise
INV000398,SUB00036,CUST0036,2024-07-01,2024-07,1952.02,1952.02,Paid,Enterprise
INV000399,SUB00036,CUST0036,2024-08-01,2024-08,1952.02,1952.02,Paid,Enterprise
INV000400,SUB00036,CUST0036,2024-09-01,2024-09,1952.02,1952.02,Paid,Enterprise
INV000401,SUB00036,CUST0036,2024-10-01,2024-10,1952.02,1952.02,Paid,Enterprise
INV000402,SUB00036,CUST0036,2024-11-01,2024-11,1952.02,1952.02,Paid,Enterprise
INV000403,SUB00036,CUST0036,2024-12-01,2024-12,1952.02,1952.02,Paid,Enterprise
INV000404,SUB00037,CUST0037,2023-11-01,2023-11,301.35,301.35,Paid,Growth
INV000405,SUB00037,CUST0037,2023-12-01,2023-12,301.35,301.35,Paid,Growth
INV000406,SUB00037,CUST0037,2024-01-01,2024-01,301.35,301.35,Paid,Growth
INV000407,SUB00037,CUST0037,2024-02-01,2024-02,301.35,301.35,Paid,Growth
INV000408,SUB00037,CUST0037,2024-03-01,2024-03,301.35,301.35,Paid,Growth
INV000409,SUB00037,CUST0037,2024-04-01,2024-04,301.35,301.35,Paid,Growth
INV000410,SUB00037,CUST0037,2024-05-01,2024-05,301.35,301.35,Paid,Growth
INV000411,SUB00037,CUST0037,2024-06-01,2024-06,301.35,301.35,Late,Growth
INV000412,SUB00037,CUST0037,2024-07-01,2024-07,301.35,301.35,Paid,Growth
INV000413,SUB00037,CUST0037,2024-08-01,2024-08,301.35,301.35,Paid,Growth
INV000414,SUB00037,CUST0037,2024-09-01,2024-09,301.35,301.35,Paid,Growth
INV000415,SUB00037,CUST0037,2024-10-01,2024-10,301.35,301.35,Paid,Growth
INV000416,SUB00037,CUST0037,2024-11-01,2024-11,301.35,301.35,Paid,Growth
INV000417,SUB00037,CUST0037,2024-12-01,2024-12,301.35,301.35,Late,Growth
INV000418,SUB00038,CUST0038,2023-11-01,2023-11,312.63,312.63,Paid,Growth
INV000419,SUB00038,CUST0038,2023-12-01,2023-12,312.63,312.63,Paid,Growth
INV000420,SUB00038,CUST0038,2024-01-01,2024-01,312.63,312.63,Paid,Growth
INV000421,SUB00038,CUST0038,2024-02-01,2024-02,312.63,312.63,Paid,Growth
INV000422,SUB00038,CUST0038,2024-03-01,2024-03,312.63,312.63,Paid,Growth
INV000423,SUB00038,CUST0038,2024-04-01,2024-04,312.63,312.63,Paid,Growth
INV000424,SUB00038,CUST0038,2024-05-01,2024-05,312.63,312.63,Paid,Growth
INV000425,SUB00038,CUST0038,2024-06-01,2024-06,312.63,312.63,Paid,Growth
INV000426,SUB00038,CUST0038,2024-07-01,2024-07,312.63,312.63,Late,Growth
INV000427,SUB00038,CUST0038,2024-08-01,2024-08,312.63,312.63,Paid,Growth
INV000428,SUB00038,CUST0038,2024-09-01,2024-09,312.63,312.63,Paid,Growth
INV000429,SUB00038,CUST0038,2024-10-01,2024-10,312.63,312.63,Paid,Growth
INV000430,SUB00038,CUST0038,2024-11-01,2024-11,312.63,312.63,Paid,Growth
INV000431,SUB00038,CUST0038,2024-12-01,2024-12,312.63,312.63,Paid,Growth
INV000432,SUB00039,CUST0039,2023-11-01,2023-11,301.66,301.66,Paid,Growth
INV000433,SUB00039,CUST0039,2023-12-01,2023-12,301.66,301.66,Paid,Growth
INV000434,SUB00039,CUST0039,2024-01-01,2024-01,301.66,301.66,Paid,Growth
INV000435,SUB00039,CUST0039,2024-02-01,2024-02,301.66,301.66,Paid,Growth
INV000436,SUB00039,CUST0039,2024-03-01,2024-03,301.66,301.66,Paid,Growth
INV000437,SUB00039,CUST0039,2024-04-01,2024-04,301.66,301.66,Paid,Growth
INV000438,SUB00039,CUST0039,2024-05-01,2024-05,301.66,301.66,Paid,Growth
INV000439,SUB00039,CUST0039,2024-06-01,2024-06,301.66,301.66,Paid,Growth
INV000440,SUB00039,CUST0039,2024-07-01,2024-07,301.66,301.66,Paid,Growth
INV000441,SUB00039,CUST0039,2024-08-01,2024-08,301.66,301.66,Paid,Growth
INV000442,SUB00039,CUST0039,2024-09-01,2024-09,301.66,301.66,Late,Growth
INV000443,SUB00039,CUST0039,2024-10-01,2024-10,301.66,301.66,Paid,Growth
INV000444,SUB00039,CUST0039,2024-11-01,2024-11,301.66,301.66,Paid,Growth
INV000445,SUB00039,CUST0039,2024-12-01,2024-12,301.66,301.66,Paid,Growth
INV000446,SUB00040,CUST0040,2024-11-01,2024-11,107.66,107.66,Paid,Starter
INV000447,SUB00040,CUST0040,2024-12-01,2024-12,107.66,107.66,Paid,Starter
INV000448,SUB00041,CUST0041,2024-09-01,2024-09,860.32,860.32,Paid,Business
INV000449,SUB00041,CUST0041,2024-10-01,2024-10,860.32,860.32,Paid,Business
INV000450,SUB00041,CUST0041,2024-11-01,2024-11,860.32,860.32,Paid,Business
INV000451,SUB00042,CUST0042,2023-11-01,2023-11,309.29,309.29,Paid,Growth
INV000452,SUB00042,CUST0042,2023-12-01,2023-12,309.29,309.29,Paid,Growth
INV000453,SUB00042,CUST0042,2024-01-01,2024-01,309.29,309.29,Late,Growth
INV000454,SUB00042,CUST0042,2024-02-01,2024-02,309.29,309.29,Paid,Growth
INV000455,SUB00042,CUST0042,2024-03-01,2024-03,309.29,309.29,Paid,Growth
INV000456,SUB00042,CUST0042,2024-04-01,2024-04,309.29,309.29,Paid,Growth
INV000457,SUB00042,CUST0042,2024-05-01,2024-05,309.29,309.29,Paid,Growth
INV000458,SUB00042,CUST0042,2024-06-01,2024-06,309.29,309.29,Paid,Growth
INV000459,SUB00042,CUST0042,2024-07-01,2024-07,309.29,309.29,Late,Growth
INV000460,SUB00042,CUST0042,2024-08-01,2024-08,309.29,309.29,Paid,Growth
INV000461,SUB00042,CUST0042,2024-09-01,2024-09,309.29,309.29,Paid,Growth
INV000462,SUB00042,CUST0042,2024-10-01,2024-10,309.29,309.29,Paid,Growth
INV000463,SUB00042,CUST0042,2024-11-01,2024-11,309.29,309.29,Paid,Growth
INV000464,SUB00042,CUST0042,2024-12-01,2024-12,309.29,309.29,Paid,Growth
INV000465,SUB00043,CUST0043,2024-06-01,2024-06,314.21,314.21,Paid,Growth
INV000466,SUB00043,CUST0043,2024-07-01,2024-07,314.21,314.21,Paid,Growth
INV000467,SUB00043,CUST0043,2024-08-01,2024-08,314.21,314.21,Paid,Growth
INV000468,SUB00043,CUST0043,2024-09-01,2024-09,314.21,314.21,Paid,Growth
INV000469,SUB00043,CUST0043,2024-10-01,2024-10,314.21,314.21,Paid,Growth
INV000470,SUB00043,CUST0043,2024-11-01,2024-11,314.21,314.21,Paid,Growth
INV000471,SUB00043,CUST0043,2024-12-01,2024-12,314.21,314.21,Paid,Growth
INV000472,SUB00044,CUST0044,2023-11-01,2023-11,2029.43,2029.43,Paid,Enterprise
INV000473,SUB00044,CUST0044,2023-12-01,2023-12,2029.43,2029.43,Paid,Enterprise
INV000474,SUB00044,CUST0044,2024-01-01,2024-01,2029.43,2029.43,Paid,Enterprise
INV000475,SUB00044,CUST0044,2024-02-01,2024-02,2029.43,2029.43,Paid,Enterprise
INV000476,SUB00044,CUST0044,2024-03-01,2024-03,2029.43,2029.43,Paid,Enterprise
INV000477,SUB00044,CUST0044,2024-04-01,2024-04,2029.43,2029.43,Paid,Enterprise
INV000478,SUB00044,CUST0044,2024-05-01,2024-05,2029.43,2029.43,Paid,Enterprise
INV000479,SUB00044,CUST0044,2024-06-01,2024-06,2029.43,2029.43,Paid,Enterprise
INV000480,SUB00044,CUST0044,2024-07-01,2024-07,2029.43,2029.43,Paid,Enterprise
INV000481,SUB00044,CUST0044,2024-08-01,2024-08,2029.43,2029.43,Paid,Enterprise
INV000482,SUB00044,CUST0044,2024-09-01,2024-09,2029.43,2029.43,Paid,Enterprise
INV000483,SUB00044,CUST0044,2024-10-01,2024-10,2029.43,2029.43,Paid,Enterprise
INV000484,SUB00044,CUST0044,2024-11-01,2024-11,2029.43,2029.43,Paid,Enterprise
INV000485,SUB00044,CUST0044,2024-12-01,2024-12,2029.43,2029.43,Paid,Enterprise
INV000486,SUB00045,CUST0045,2024-11-01,2024-11,876.61,876.61,Paid,Business
INV000487,SUB00045,CUST0045,2024-12-01,2024-12,876.61,876.61,Paid,Business
INV000488,SUB00046,CUST0046,2024-07-01,2024-07,313.07,0.0,Failed,Growth
INV000489,SUB00046,CUST0046,2024-08-01,2024-08,313.07,313.07,Paid,Growth
INV000490,SUB00046,CUST0046,2024-09-01,2024-09,313.07,313.07,Paid,Growth
INV000491,SUB00046,CUST0046,2024-10-01,2024-10,313.07,313.07,Paid,Growth
INV000492,SUB00046,CUST0046,2024-11-01,2024-11,313.07,313.07,Paid,Growth
INV000493,SUB00047,CUST0047,2024-07-01,2024-07,2175.55,2175.55,Paid,Enterprise
INV000494,SUB00047,CUST0047,2024-08-01,2024-08,2175.55,2175.55,Paid,Enterprise
INV000495,SUB00047,CUST0047,2024-09-01,2024-09,2175.55,2175.55,Paid,Enterprise
INV000496,SUB00047,CUST0047,2024-10-01,2024-10,2175.55,2175.55,Paid,Enterprise
INV000497,SUB00047,CUST0047,2024-11-01,2024-11,2175.55,2175.55,Paid,Enterprise
INV000498,SUB00047,CUST0047,2024-12-01,2024-12,2175.55,2175.55,Paid,Enterprise
INV000499,SUB00048,CUST0048,2024-09-01,2024-09,96.55,96.55,Paid,Starter
INV000500,SUB00048,CUST0048,2024-10-01,2024-10,96.55,96.55,Paid,Starter
INV000501,SUB00048,CUST0048,2024-11-01,2024-11,96.55,96.55,Paid,Starter
INV000502,SUB00048,CUST0048,2024-12-01,2024-12,96.55,96.55,Paid,Starter
INV000503,SUB00049,CUST0049,2023-09-01,2023-09,847.86,847.86,Paid,Business
INV000504,SUB00049,CUST0049,2023-10-01,2023-10,847.86,847.86,Paid,Business
INV000505,SUB00049,CUST0049,2023-11-01,2023-11,847.86,847.86,Paid,Business
INV000506,SUB00049,CUST0049,2023-12-01,2023-12,847.86,847.86,Paid,Business
INV000507,SUB00049,CUST0049,2024-01-01,2024-01,847.86,847.86,Paid,Business
INV000508,SUB00049,CUST0049,2024-02-01,2024-02,847.86,847.86,Paid,Business
INV000509,SUB00049,CUST0049,2024-03-01,2024-03,847.86,847.86,Paid,Business
INV000510,SUB00049,CUST0049,2024-04-01,2024-04,847.86,847.86,Paid,Business
INV000511,SUB00049,CUST0049,2024-05-01,2024-05,847.86,847.86,Paid,Business
INV000512,SUB00049,CUST0049,2024-06-01,2024-06,847.86,847.86,Paid,Business
INV000513,SUB00049,CUST0049,2024-07-01,2024-07,847.86,847.86,Paid,Business
INV000514,SUB00049,CUST0049,2024-08-01,2024-08,847.86,847.86,Paid,Business
INV000515,SUB00049,CUST0049,2024-09-01,2024-09,847.86,847.86,Paid,Business
INV000516,SUB00049,CUST0049,2024-10-01,2024-10,847.86,847.86,Paid,Business
INV000517,SUB00049,CUST0049,2024-11-01,2024-11,847.86,847.86,Paid,Business
INV000518,SUB00049,CUST0049,2024-12-01,2024-12,847.86,847.86,Paid,Business
INV000519,SUB00050,CUST0050,2024-01-01,2024-01,79.82,79.82,Paid,Starter
INV000520,SUB00050,CUST0050,2024-02-01,2024-02,79.82,79.82,Paid,Starter
INV000521,SUB00050,CUST0050,2024-03-01,2024-03,79.82,79.82,Paid,Starter
INV000522,SUB00050,CUST0050,2024-04-01,2024-04,79.82,79.82,Paid,Starter
INV000523,SUB00050,CUST0050,2024-05-01,2024-05,79.82,79.82,Paid,Starter
INV000524,SUB00050,CUST0050,2024-06-01,2024-06,79.82,79.82,Paid,Starter
INV000525,SUB00050,CUST0050,2024-07-01,2024-07,79.82,79.82,Paid,Starter
INV000526,SUB00050,CUST0050,2024-08-01,2024-08,79.82,79.82,Paid,Starter
INV000527,SUB00050,CUST0050,2024-09-01,2024-09,79.82,79.82,Late,Starter
INV000528,SUB00050,CUST0050,2024-10-01,2024-10,79.82,79.82,Late,Starter
INV000529,SUB00050,CUST0050,2024-11-01,2024-11,79.82,79.82,Paid,Starter
INV000530,SUB00050,CUST0050,2024-12-01,2024-12,79.82,79.82,Late,Starter
INV000531,SUB00051,CUST0051,2024-12-01,2024-12,103.45,0.0,Failed,Starter
INV000532,SUB00052,CUST0052,2023-07-01,2023-07,749.17,749.17,Paid,Business
INV000533,SUB00052,CUST0052,2023-08-01,2023-08,749.17,749.17,Paid,Business
INV000534,SUB00052,CUST0052,2023-09-01,2023-09,749.17,749.17,Paid,Business
INV000535,SUB00052,CUST0052,2023-10-01,2023-10,749.17,749.17,Paid,Business
INV000536,SUB00052,CUST0052,2023-11-01,2023-11,749.17,749.17,Paid,Business
INV000537,SUB00052,CUST0052,2023-12-01,2023-12,749.17,749.17,Paid,Business
INV000538,SUB00052,CUST0052,2024-01-01,2024-01,749.17,749.17,Late,Business
INV000539,SUB00052,CUST0052,2024-02-01,2024-02,749.17,749.17,Late,Business
INV000540,SUB00052,CUST0052,2024-03-01,2024-03,749.17,749.17,Paid,Business
INV000541,SUB00052,CUST0052,2024-04-01,2024-04,749.17,749.17,Paid,Business
INV000542,SUB00052,CUST0052,2024-05-01,2024-05,749.17,0.0,Failed,Business
INV000543,SUB00052,CUST0052,2024-06-01,2024-06,749.17,749.17,Paid,Business
INV000544,SUB00052,CUST0052,2024-07-01,2024-07,749.17,749.17,Paid,Business
INV000545,SUB00052,CUST0052,2024-08-01,2024-08,749.17,749.17,Paid,Business
INV000546,SUB00052,CUST0052,2024-09-01,2024-09,749.17,749.17,Paid,Business
INV000547,SUB00052,CUST0052,2024-10-01,2024-10,749.17,749.17,Paid,Business
INV000548,SUB00052,CUST0052,2024-11-01,2024-11,749.17,749.17,Paid,Business
INV000549,SUB00052,CUST0052,2024-12-01,2024-12,749.17,749.17,Paid,Business
INV000550,SUB00053,CUST0053,2024-03-01,2024-03,617.85,617.85,Paid,Business
INV000551,SUB00053,CUST0053,2024-04-01,2024-04,617.85,617.85,Paid,Business
INV000552,SUB00053,CUST0053,2024-05-01,2024-05,617.85,617.85,Paid,Business
INV000553,SUB00053,CUST0053,2024-06-01,2024-06,617.85,617.85,Paid,Business
INV000554,SUB00053,CUST0053,2024-07-01,2024-07,617.85,617.85,Paid,Business
INV000555,SUB00053,CUST0053,2024-08-01,2024-08,617.85,617.85,Paid,Business
INV000556,SUB00053,CUST0053,2024-09-01,2024-09,617.85,617.85,Paid,Business
INV000557,SUB00053,CUST0053,2024-10-01,2024-10,617.85,617.85,Paid,Business
INV000558,SUB00053,CUST0053,2024-11-01,2024-11,617.85,617.85,Paid,Business
INV000559,SUB00053,CUST0053,2024-12-01,2024-12,617.85,617.85,Paid,Business
INV000560,SUB00054,CUST0054,2023-03-01,2023-03,108.89,108.89,Paid,Starter
INV000561,SUB00054,CUST0054,2023-04-01,2023-04,108.89,108.89,Paid,Starter
INV000562,SUB00054,CUST0054,2023-05-01,2023-05,108.89,108.89,Paid,Starter
INV000563,SUB00054,CUST0054,2023-06-01,2023-06,108.89,108.89,Paid,Starter
INV000564,SUB00054,CUST0054,2023-07-01,2023-07,108.89,108.89,Paid,Starter
INV000565,SUB00054,CUST0054,2023-08-01,2023-08,108.89,108.89,Paid,Starter
INV000566,SUB00054,CUST0054,2023-09-01,2023-09,108.89,108.89,Paid,Starter
INV000567,SUB00054,CUST0054,2023-10-01,2023-10,108.89,0.0,Failed,Starter
INV000568,SUB00054,CUST0054,2023-11-01,2023-11,108.89,108.89,Paid,Starter
INV000569,SUB00054,CUST0054,2023-12-01,2023-12,108.89,108.89,Paid,Starter
INV000570,SUB00054,CUST0054,2024-01-01,2024-01,108.89,108.89,Paid,Starter
INV000571,SUB00054,CUST0054,2024-02-01,2024-02,108.89,108.89,Paid,Starter
INV000572,SUB00054,CUST0054,2024-03-01,2024-03,108.89,108.89,Paid,Starter
INV000573,SUB00054,CUST0054,2024-04-01,2024-04,108.89,108.89,Paid,Starter
INV000574,SUB00054,CUST0054,2024-05-01,2024-05,108.89,108.89,Late,Starter
INV000575,SUB00054,CUST0054,2024-06-01,2024-06,108.89,108.89,Paid,Starter
INV000576,SUB00054,CUST0054,2024-07-01,2024-07,108.89,108.89,Paid,Starter
INV000577,SUB00054,CUST0054,2024-08-01,2024-08,108.89,108.89,Paid,Starter
INV000578,SUB00054,CUST0054,2024-09-01,2024-09,108.89,108.89,Paid,Starter
INV000579,SUB00054,CUST0054,2024-10-01,2024-10,108.89,108.89,Paid,Starter
INV000580,SUB00054,CUST0054,2024-11-01,2024-11,108.89,108.89,Paid,Starter
INV000581,SUB00054,CUST0054,2024-12-01,2024-12,108.89,108.89,Paid,Starter
INV000582,SUB00055,CUST0055,2024-04-01,2024-04,2019.82,2019.82,Paid,Enterprise
INV000583,SUB00055,CUST0055,2024-05-01,2024-05,2019.82,2019.82,Paid,Enterprise
INV000584,SUB00055,CUST0055,2024-06-01,2024-06,2019.82,2019.82,Paid,Enterprise
INV000585,SUB00055,CUST0055,2024-07-01,2024-07,2019.82,2019.82,Paid,Enterprise
INV000586,SUB00055,CUST0055,2024-08-01,2024-08,2019.82,2019.82,Paid,Enterprise
INV000587,SUB00055,CUST0055,2024-09-01,2024-09,2019.82,2019.82,Late,Enterprise
INV000588,SUB00055,CUST0055,2024-10-01,2024-10,2019.82,2019.82,Paid,Enterprise
INV000589,SUB00055,CUST0055,2024-11-01,2024-11,2019.82,2019.82,Paid,Enterprise
INV000590,SUB00055,CUST0055,2024-12-01,2024-12,2019.82,2019.82,Paid,Enterprise
INV000591,SUB00056,CUST0056,2023-04-01,2023-04,99.25,99.25,Paid,Starter
INV000592,SUB00056,CUST0056,2023-05-01,2023-05,99.25,99.25,Paid,Starter
INV000593,SUB00056,CUST0056,2023-06-01,2023-06,99.25,99.25,Paid,Starter
INV000594,SUB00056,CUST0056,2023-07-01,2023-07,99.25,99.25,Late,Starter
INV000595,SUB00056,CUST0056,2023-08-01,2023-08,99.25,99.25,Paid,Starter
INV000596,SUB00056,CUST0056,2023-09-01,2023-09,99.25,99.25,Paid,Starter
INV000597,SUB00056,CUST0056,2023-10-01,2023-10,99.25,99.25,Paid,Starter
INV000598,SUB00056,CUST0056,2023-11-01,2023-11,99.25,99.25,Paid,Starter
INV000599,SUB00056,CUST0056,2023-12-01,2023-12,99.25,99.25,Paid,Starter
INV000600,SUB00056,CUST0056,2024-01-01,2024-01,99.25,99.25,Paid,Starter
INV000601,SUB00056,CUST0056,2024-02-01,2024-02,99.25,99.25,Paid,Starter
INV000602,SUB00056,CUST0056,2024-03-01,2024-03,99.25,99.25,Paid,Starter
INV000603,SUB00056,CUST0056,2024-04-01,2024-04,99.25,99.25,Paid,Starter
INV000604,SUB00056,CUST0056,2024-05-01,2024-05,99.25,99.25,Paid,Starter
INV000605,SUB00056,CUST0056,2024-06-01,2024-06,99.25,99.25,Paid,Starter
INV000606,SUB00056,CUST0056,2024-07-01,2024-07,99.25,99.25,Paid,Starter
